index,name,value,category
394,y0[392],-0.3337773962376584,parameter
395,y0[393],-0.6954599619174487,parameter
396,y0[394],-0.7791630300929593,parameter
397,y0[395],-0.15210101082416946,parameter
398,y0[396],-0.3679652298921118,parameter
399,y0[397],-0.3330834467213458,parameter
400,y0[398],-0.455129201965615,parameter
401,y0[399],-0.05449224404381016,parameter
402,y0[400],-1.3629559073754556,parameter
403,y0[401],-0.8844872126311005,parameter
404,y0[402],-0.8778963934137014,parameter
405,y0[403],-0.14559491139333383,parameter
406,y0[404],-1.2842392182509743,parameter
407,y0[405],-0.5776170111654231,parameter
408,y0[406],-0.7809434403597799,parameter
409,y0[407],-0.46322994815758967,parameter
410,y0[408],-0.4259922079035012,parameter
411,y0[409],-1.3352723827377198,parameter
412,y0[410],-0.8915186888970668,parameter
413,y0[411],-0.9650735031953861,parameter
414,y0[412],0.8095494557131729,parameter
415,ydelta[1],0.2674911803798342,parameter
416,ydelta[2],-0.7290234979450116,parameter
417,ydelta[3],-0.3583403063354519,parameter
418,ydelta[4],-2.0771080863362665,parameter
419,ydelta[5],-2.9929653616401297,parameter
420,ydelta[6],-2.539917757769139,parameter
421,ydelta[7],1.0063293254530803,parameter
422,ydelta[8],-1.6672373682394102,parameter
423,ydelta[9],-1.324881241841873,parameter
424,ydelta[10],-1.442387954341889,parameter
425,ydelta[11],-1.0356605062141595,parameter
426,ydelta[12],-1.0399985144936672,parameter
427,ydelta[13],-0.6388353637114076,parameter
428,ydelta[14],-2.1175842968438134,parameter
429,ydelta[15],-3.4040245571952985,parameter
430,ydelta[16],-0.39112251443264984,parameter
431,ydelta[17],-1.477954914210022,parameter
432,ydelta[18],-2.3354020957476873,parameter
433,ydelta[19],-2.671969181693265,parameter
434,ydelta[20],-1.1834766695462946,parameter
435,ydelta[21],-0.19126801108681232,parameter
436,ydelta[22],-1.7592923890206151,parameter
437,ydelta[23],-0.8995510357627011,parameter
438,ydelta[24],0.04013740125429163,parameter
439,ydelta[25],-1.244566270424269,parameter
440,ydelta[26],-0.35513812060239824,parameter
441,ydelta[27],-2.0799161926827465,parameter
442,ydelta[28],-0.288903713108759,parameter
443,ydelta[29],-0.43606656872081173,parameter
444,ydelta[30],0.21556175183052778,parameter
445,ydelta[31],1.5200263868898312,parameter
446,ydelta[32],0.9393300325645431,parameter
447,ydelta[33],0.03016061690571178,parameter
448,ydelta[34],-0.3760122279911672,parameter
449,ydelta[35],-0.5000565158262855,parameter
450,ydelta[36],-1.9031876903391471,parameter
451,ydelta[37],-0.40314426677118037,parameter
452,ydelta[38],-0.306695889834163,parameter
453,ydelta[39],-2.1439021279229227,parameter
454,ydelta[40],-2.8260363248161036,parameter
455,ydelta[41],-1.0871779063735012,parameter
456,ydelta[42],-1.384706753368471,parameter
457,ydelta[43],-0.8674233781426149,parameter
458,ydelta[44],1.463589941445645,parameter
459,ydelta[45],-0.025463564342532437,parameter
460,ydelta[46],-0.7432195669183334,parameter
461,ydelta[47],0.9440699495491013,parameter
462,ydelta[48],-0.7164464403206486,parameter
463,ydelta[49],-0.343915565220355,parameter
464,ydelta[50],3.9333318206584957,parameter
465,ydelta[51],1.2651242793922135,parameter
466,ydelta[52],0.3025403024878315,parameter
467,ydelta[53],0.6362113739058797,parameter
468,ydelta[54],-0.612366274169018,parameter
469,ydelta[55],0.04352918265671658,parameter
470,ydelta[56],1.1011128676019617,parameter
471,ydelta[57],-0.7062066862248336,parameter
472,ydelta[58],-1.0268654477957229,parameter
473,ydelta[59],-1.891558441007552,parameter
474,ydelta[60],0.5414297628574205,parameter
475,ydelta[61],-1.013381206772095,parameter
476,ydelta[62],-0.7012876377014003,parameter
477,ydelta[63],1.9943657459667397,parameter
478,ydelta[64],0.04727923801568116,parameter
479,ydelta[65],0.9051028524155647,parameter
480,ydelta[66],1.0788893765851146,parameter
481,ydelta[67],-1.3091697183050233,parameter
482,ydelta[68],1.2136635029833527,parameter
483,ydelta[69],-0.24914548160867142,parameter
484,ydelta[70],0.023964606283569643,parameter
485,ydelta[71],-2.0062094442574097,parameter
486,ydelta[72],-3.493349229690728,parameter
487,ydelta[73],1.2685133801164015,parameter
488,ydelta[74],0.8017249401976929,parameter
489,ydelta[75],0.004088271916849991,parameter
490,ydelta[76],0.31894352240613233,parameter
491,ydelta[77],-0.3866028772573054,parameter
492,ydelta[78],0.6561943174457533,parameter
493,ydelta[79],-0.49665850735864453,parameter
494,ydelta[80],-0.11006833676348825,parameter
495,ydelta[81],-1.2715776663116922,parameter
496,ydelta[82],0.7973826131980006,parameter
497,ydelta[83],0.2707673552121157,parameter
498,ydelta[84],0.4294612291863461,parameter
499,ydelta[85],-0.07494394681928031,parameter
500,ydelta[86],2.3275811830599644,parameter
501,ydelta[87],-0.6846759326702863,parameter
502,ydelta[88],-1.4971960096321986,parameter
503,ydelta[89],0.33066413573990605,parameter
504,ydelta[90],-0.07168601497218334,parameter
505,ydelta[91],0.46554101777555573,parameter
506,ydelta[92],1.0240182863232616,parameter
507,ydelta[93],-0.5911303739227634,parameter
508,ydelta[94],-0.7893297584170823,parameter
509,ydelta[95],-1.5743371311224938,parameter
510,ydelta[96],-0.9590831690606212,parameter
511,ydelta[97],0.4872539453856137,parameter
512,ydelta[98],-1.220304625270864,parameter
513,ydelta[99],1.141323539331085,parameter
514,ydelta[100],0.49813578397708985,parameter
515,ydelta[101],0.6642879933878942,parameter
516,ydelta[102],-0.16152689135333032,parameter
517,ydelta[103],-0.6319103432860881,parameter
518,ydelta[104],-1.288456831410492,parameter
519,ydelta[105],0.4099056716943395,parameter
520,ydelta[106],-0.1792874483983165,parameter
521,ydelta[107],-0.8702492346305258,parameter
522,ydelta[108],0.037583858961614675,parameter
523,ydelta[109],1.2162709619053298,parameter
524,ydelta[110],-0.23221926367594076,parameter
525,ydelta[111],-0.4391945483991193,parameter
526,ydelta[112],1.5915598060994383,parameter
527,ydelta[113],-1.1726518673891946,parameter
528,ydelta[114],-0.4434139732458046,parameter
529,ydelta[115],-1.314429846305837,parameter
530,ydelta[116],0.7915459044263689,parameter
531,ydelta[117],0.7952616716448785,parameter
532,ydelta[118],-0.11034029181548213,parameter
533,ydelta[119],-0.5965043149460298,parameter
534,ydelta[120],0.4169445313985015,parameter
535,ydelta[121],-1.328200432907536,parameter
536,ydelta[122],1.6509152406436738,parameter
537,ydelta[123],-1.3436254484587775,parameter
538,ydelta[124],-0.5447400418642968,parameter
539,ydelta[125],2.171716182402922,parameter
540,ydelta[126],0.7156834518144822,parameter
541,ydelta[127],0.21845681285658944,parameter
542,ydelta[128],-0.20210359282589913,parameter
543,ydelta[129],-0.41171794165203784,parameter
544,ydelta[130],0.031178605641565348,parameter
545,ydelta[131],1.4550334091810109,parameter
546,ydelta[132],1.111512159588177,parameter
547,ydelta[133],-2.0541854298796354,parameter
548,ydelta[134],-0.47950823836933265,parameter
549,ydelta[135],0.245606425780418,parameter
550,ydelta[136],0.03238048192841493,parameter
551,ydelta[137],2.418359897122693,parameter
552,ydelta[138],1.989259065708898,parameter
553,ydelta[139],-0.0386052869948165,parameter
554,ydelta[140],0.5199692961064195,parameter
555,ydelta[141],0.652610130385442,parameter
556,ydelta[142],0.1571421796723034,parameter
557,ydelta[143],1.1385816761726706,parameter
558,ydelta[144],0.6142064287406319,parameter
559,ydelta[145],-0.8556276282487115,parameter
560,ydelta[146],-1.5685094200418244,parameter
561,ydelta[147],0.6737899521299376,parameter
562,ydelta[148],-0.6408195477918566,parameter
563,ydelta[149],-0.17790747183513622,parameter
564,ydelta[150],0.5098106979633732,parameter
565,ydelta[151],-1.7211722697909566,parameter
566,ydelta[152],0.879094334690628,parameter
567,ydelta[153],1.6452786903350438,parameter
568,ydelta[154],0.36547840955434974,parameter
569,ydelta[155],0.7099902450549199,parameter
570,ydelta[156],1.1114154932937028,parameter
571,ydelta[157],0.14487041500800857,parameter
572,ydelta[158],-0.593737820375242,parameter
573,ydelta[159],-0.5947604491965117,parameter
574,ydelta[160],-0.13259126911956026,parameter
575,ydelta[161],-0.7213763272615071,parameter
576,ydelta[162],-2.6276217643579427,parameter
577,ydelta[163],-2.2063516585406173,parameter
578,ydelta[164],-0.3406209945754328,parameter
579,ydelta[165],0.727843283947803,parameter
580,ydelta[166],0.8716410266628217,parameter
581,ydelta[167],0.4852324329595486,parameter
582,ydelta[168],-1.368571130457137,parameter
583,ydelta[169],-0.6912237014363871,parameter
584,ydelta[170],-1.0896315988804532,parameter
585,ydelta[171],0.876384616978889,parameter
586,ydelta[172],-0.6612117599415379,parameter
587,ydelta[173],1.1894510292526803,parameter
588,ydelta[174],-1.07949175283313,parameter
589,ydelta[175],0.3936823972774296,parameter
590,ydelta[176],-0.7680094344211896,parameter
591,ydelta[177],-1.5000066031547097,parameter
592,ydelta[178],2.506705233038545,parameter
593,ydelta[179],0.3241536099318657,parameter
594,ydelta[180],0.5506951350496836,parameter
595,ydelta[181],-0.6651855927197862,parameter
596,ydelta[182],0.24725781592769608,parameter
597,ydelta[183],-1.6621809713882145,parameter
598,ydelta[184],0.3014749525213489,parameter
599,ydelta[185],-0.28217280927774097,parameter
600,ydelta[186],0.7200523961268105,parameter
601,ydelta[187],-2.6825468921346576,parameter
602,ydelta[188],-1.6831890938354688,parameter
603,ydelta[189],-0.17358576810368145,parameter
604,ydelta[190],-2.455276817807305,parameter
605,ydelta[191],-0.908097648874803,parameter
606,ydelta[192],2.101556273305342,parameter
607,ydelta[193],-0.03239733930463411,parameter
608,ydelta[194],1.0982589938172354,parameter
609,ydelta[195],-1.7280127333944337,parameter
610,ydelta[196],0.5616983656024233,parameter
611,ydelta[197],-0.12353961865769623,parameter
612,ydelta[198],-1.7192145518959312,parameter
613,ydelta[199],-0.021549231758114483,parameter
614,ydelta[200],0.11467501359262311,parameter
615,ydelta[201],0.9459449261517464,parameter
616,ydelta[202],-0.5009160811957337,parameter
617,ydelta[203],-0.3366182065489591,parameter
618,ydelta[204],-0.8765587070777741,parameter
619,ydelta[205],0.9165094460965709,parameter
620,ydelta[206],-0.3779806029140276,parameter
621,ydelta[207],-0.1654836433519739,parameter
622,ydelta[208],0.662951561969539,parameter
623,ydelta[209],0.31093524799990246,parameter
624,ydelta[210],-0.587229686834174,parameter
625,ydelta[211],1.6341743713747003,parameter
626,ydelta[212],0.6230142895400161,parameter
627,ydelta[213],0.9976143988052547,parameter
628,ydelta[214],-0.519286115302472,parameter
629,ydelta[215],-0.6297446841125237,parameter
630,ydelta[216],-0.30986664433545974,parameter
631,ydelta[217],0.17406116664235807,parameter
632,ydelta[218],0.015238443068279312,parameter
633,ydelta[219],-0.4869136015405327,parameter
634,ydelta[220],0.35768346159805575,parameter
635,ydelta[221],-0.5903184993263094,parameter
636,ydelta[222],-0.9183414427863595,parameter
637,ydelta[223],-0.4654434959283782,parameter
638,ydelta[224],-0.4108962580891732,parameter
639,ydelta[225],0.8740401274700483,parameter
640,ydelta[226],-0.9142579796603283,parameter
641,ydelta[227],0.360925946923928,parameter
642,ydelta[228],1.2476057229952937,parameter
643,ydelta[229],-0.06597956921519288,parameter
644,ydelta[230],-1.3576412895274117,parameter
645,ydelta[231],-0.6413664464845007,parameter
646,ydelta[232],-0.18480863518580448,parameter
647,ydelta[233],-1.0765436816701568,parameter
648,ydelta[234],-1.1054828864452453,parameter
649,ydelta[235],-0.9403771743385636,parameter
650,ydelta[236],0.3754189753019607,parameter
651,ydelta[237],-1.9888428354122636,parameter
652,ydelta[238],2.0012848602817885,parameter
653,ydelta[239],-0.5290400593184229,parameter
654,ydelta[240],-1.2118576242606869,parameter
655,ydelta[241],-0.5244802047925752,parameter
656,ydelta[242],0.30568351358361223,parameter
657,ydelta[243],-0.5247235933152878,parameter
